:Rank 1
Venkatesh P Ranganath
Robby
Dave Schmidt
Bill Shea
Gurdip Singh
Julie A Thornton
Elizabeth Unger
Maarten VanSwaay
Eugene Vasserman
Virg Wallentine

:Rank 94
:Brigham Young University
Brent Nelson
James Archibald
Neal Bangerter
Randy Beard
Wood Chiang
Douglas Clifford
David Comer
Aaron Hawkins
Brad Hutchings
Brian Jeffs
Michael Jensen
D. J. Lee
David Long
Brian Mazzeo
Gregory Nordin
David Penry
Michael Rice
Stephen Schultz
Daniel Smalley
Wynn Stirling
Karl Warnick
Doran Wilde
Mike Wirthlin

:Rank 95
:University of Central Florida
Nazih Abdallah
Sarah Angell
Ulas Bagci
Mostafa Bassiouni
Issa Batarseh
Ladislau Boloni
Ali Borji
Mainak Chatterjee
Damian Dechev
Ronald F. DeMara
Narsingh Deo
Ronald D. Dutton
Rochelle Elva
Deliang Fan
Matthew Fontaine
Hassan Foroosh
Demetrios Glinos
Boqing Gong
Avelino J. Gonzalez
Arup Guha
Ratan K. Guha
Mark Heinrich
Jerry Hensel
Christopher Hollander
Haiyan Hu
Kien A. Hua
Charles E. Hughes
Sumit Jha
Sheau-Dong Lang
Joseph LaViola
Josh Lazar
Gary T. Leavens
Richard Leinecker
Xiaoman Li
Fei Liu
Mark Llewellyn
Niels da Vitoria Lobo
Dan C. Marinescu
Michael McAlpin
Euripides Montagne
Edwin Nassiff
Thomas Nedorost
Beth Nettles
Ali Orooji
Sumanta Pattanaik
Guo-Jun Qi
Nazanin Rahnavard
Mubarak Shah
Randall Shumaker
Kenneth Stanley
Gita Sukthankar
Sean Szumlanski
Damla Turgut
Liqiang Wang
Jun Wang
Gregory Welch
Karin Whiting
Paul Wiegand
Pamela Wisniewski
Pawel Wocjan
Annie Wu
Jiann S. Yuan
Shaojie Zhang
Cliff Zou

:Rank 96
:University of Georgia
Arabnia Hamid R.
Arpinar Ismailcem Budak
Barnes Brad
Bhandarkar Suchendra M.
Cai Liming
Covington Michael A.
Doshi Prashant
Everett Daniel M.
Funk Shelby H.
Hollingsworth Bill
Hybinette Maria
Johnsen Kyle J.
Kissinger Jessica
Kochut Krzysztof J.
Lee Kyu Hyung
Li Kang
Liu Tianming
Lowenthal David K.
Ma Ping
Maier Fred
Miller John A.
Peng Hanchuan
Perdisci Roberto
Potter Walter D.
Quinn Shannon
Ramaswamy Laksmish
Rasheed Khaled
Robinson Robert W.
Sheth Amit P.
Smith Jeffrey W.
Taha Thiab
Xu Ying
York William

:Rank 97
:Oregan Health and Science University
Meysam Asgari
Steven Bedrick
Peter Heeman
Alexander Kain
Alison Hill 
Xubo Song
Kemal Sonmez
Jan van Santen

:Rank 98
:Worcester Polytechnic Institute
Craig Wills
Emmanuel O. Agu
Joseph Beck
Dmitry Berenson
David C. Brown
Sonia Chernova
Michael J. Ciaraldi
Mark Claypool
Daniel J. Dougherty
Eugene Eberbach
Mohamed Eltabakh
David Finkel
Kathi Fisler
Michael A. Gennert
Joshua D. Guttman
Glynis M. Hamel
Lane Taylor Harrison
Neil T. Heffernan
George T. Heineman
Micha Hofri
Bob Kinicki
Xiangnan Kong
Dmitry Korkin
Hugh C. Lauer
Yanhua Li
Robert W. Lindeman
Suzanne I. Mello-Stark
Gary F. Pollice
Keith A. Pray
Charles Rich
Carolina Ruiz
Elke Angelika Rundensteiner
Gabor Sarkozy
Craig A. Shue
Candace L. Sidner
Eduardo Rafael Torres-Jara
Wilson Wong
Krishna Kumar Venkatasubramanian

:Rank 99
:University of Texas Arlington
Ishfaq Ahmad
Vassilis Athitsos
Bill Carroll
Sharma Chakravarthy
Hao Che
Christoph Csallner
Gautam Das
Chris Ding
Ramez Elmasri
Leonidas Fegaras
Jean Gao
Heng Huang
Junzhou Huang
Manfred Huber
Hong Jiang
Taylor Johnson
Farhad Kamangar
David Kung
Jeff (Yu) Lei
Chengkai Li
Donggang Liu
Yonghe Liu
Fillia Makedon
Lynn Peterson
Roger Walker
Bob Weems
Matthew Wright
Gergely Zaruba
Linda Barasch
Eric Becker
Darin Brezeale
Sajib Datta
Bahram Khalili
David Levine
Chris McMurrough
Mike O'Dell
John Robb
Alexandra Stefan
Carter Tiernan
Feiping Nie
Giri Amaravadi
Trevor Bakker
Carson Clanton
Ronald E. Cross
Ranjan Dash
Bud Davis
Stephen Emmons
Dennis Frailey
Fred Kashefi
Terrance Moore
Stephen Morgan
Kyungseo Park
Eknauth Persaud
George Rice
Anam Sahoo
Medhat Saleh
Darius Salemizadeh
Mehrab Shahriar
Mike Siok
Dimitrios Zikos

:Rank 100
:ttic
Sadaoki Furui
Mohit Bansal
Shai Ben-David
Srinadh Bhojanapalli
Stefan Canzar
Ayan Chakrabarti
Julia Chuzhoy
David Forsyth
Lance Fortnow
Dan Garber
Kevin Gimpel
Qixing Huang
Aly Khan
John Lafferty
Karen Livescu
Mehrdad Mahdavi
Michael Maire
Yury Makarychev
David McAllester
Ofer Meshi
Seiichi Mita
Hammad Naveed
Huy Le Nguyen
Robert Nowak
Alexander Razborov
Dan Roth
Yutaka Sasaki
Greg Shakhnarovich
Nathan Srebro
Li-Yang Tan
Madhur Tulsiani
Matthew Walter
Stephen Wright
Jinbo Xu
